,Segment,Cluster,Total_Flights,Redemption_Rate
11351,Engaged_Redeemers,0,197.3,0.5291904430386927
11352,Engaged_Redeemers,0,189.5,0.3463629825733452
11353,Frequent_Non_Redeemers,1,141.7,0.2773764086085688
11355,Frequent_Non_Redeemers,1,208.3,0.1426654262997776
11356,Frequent_Non_Redeemers,1,235.7,0.2712807721631085
11357,Frequent_Non_Redeemers,1,247.5,0.1894553953987145
11358,Frequent_Non_Redeemers,1,239.5,0.3469094212929104
11359,Frequent_Non_Redeemers,1,174.5,0.2310282234377073
11360,Engaged_Redeemers,0,195.1,0.7216094977235935
11361,Engaged_Redeemers,0,201.9,0.6502122968240246
11362,Engaged_Redeemers,0,219.7,0.38489738756871533
11363,Engaged_Redeemers,0,224.4,0.5392772607841986
11364,Frequent_Non_Redeemers,1,134.2,0.10265189509362566
11365,Frequent_Non_Redeemers,1,188.2,0.0
11366,Frequent_Non_Redeemers,1,208.7,0.0
11367,Frequent_Non_Redeemers,1,198.4,0.0
11369,Frequent_Non_Redeemers,1,162.6,0.3154879036382455
11370,Engaged_Redeemers,0,223.6,0.8613687330733455
11372,Frequent_Non_Redeemers,1,182.1,0.0
11373,Engaged_Redeemers,0,149.9,0.5848251141912438
11374,Frequent_Non_Redeemers,1,196.5,0.2757102000164472
11375,Occasional_Flyers,2,48.0,0.0
11377,Engaged_Redeemers,0,92.0,0.35913909412142625
11378,Frequent_Non_Redeemers,1,245.1,0.06430855412851497
11379,Engaged_Redeemers,0,222.7,0.4100382368104485
11380,Engaged_Redeemers,0,208.4,0.6211725166761503
11381,Frequent_Non_Redeemers,1,201.5,0.22186262176985033
11383,Frequent_Non_Redeemers,1,146.1,0.30234269047879636
11384,Occasional_Flyers,2,3.0,0.0
11385,Occasional_Flyers,2,2.0,1.0
11386,Frequent_Non_Redeemers,1,134.9,0.12876734071121557
11387,Frequent_Non_Redeemers,1,73.0,0.0
11388,Frequent_Non_Redeemers,1,251.7,0.1275239946463611
11390,Frequent_Non_Redeemers,1,236.6,0.14706613857303533
11391,Frequent_Non_Redeemers,1,232.0,0.3237275548788739
11392,Frequent_Non_Redeemers,1,233.9,0.1264451961427778
11393,Occasional_Flyers,2,28.0,0.0
11394,Engaged_Redeemers,0,141.9,0.43179245003773997
11395,Frequent_Non_Redeemers,1,152.6,0.06708781088124578
11396,Engaged_Redeemers,0,215.1,0.5995163503725509
11397,Frequent_Non_Redeemers,1,170.6,0.07466367849552079
11398,Frequent_Non_Redeemers,1,226.2,0.0978053291336614
11399,Frequent_Non_Redeemers,1,177.5,0.22368166774846854
11400,Frequent_Non_Redeemers,1,217.5,0.21110476093695935
11401,Frequent_Non_Redeemers,1,162.2,0.15419342531951422
11402,Occasional_Flyers,2,21.0,0.0
11403,Frequent_Non_Redeemers,1,108.3,0.0
11404,Frequent_Non_Redeemers,1,200.7,0.15604295954111513
11405,Engaged_Redeemers,0,174.1,0.7861122205148687
11406,Engaged_Redeemers,0,61.0,0.3941430230628837
11407,Frequent_Non_Redeemers,1,122.5,0.23663514952467704
11408,Frequent_Non_Redeemers,1,200.9,0.14300481050336283
11409,Occasional_Flyers,2,57.0,0.0
11411,Frequent_Non_Redeemers,1,254.2,0.3110870368130448
11412,Engaged_Redeemers,0,143.6,0.5934388591901684
11413,Frequent_Non_Redeemers,1,249.6,0.0
11414,Frequent_Non_Redeemers,1,63.0,0.26434235074626866
11415,Frequent_Non_Redeemers,1,230.9,0.18552364957711454
11416,Frequent_Non_Redeemers,1,224.7,0.0
11417,Frequent_Non_Redeemers,1,172.0,0.0
11418,Frequent_Non_Redeemers,1,194.7,0.05518338617657316
11420,Frequent_Non_Redeemers,1,274.0,0.18038257876867722
11421,Occasional_Flyers,2,34.0,0.0
11422,Occasional_Flyers,2,5.0,0.0
11423,Engaged_Redeemers,0,141.2,0.5849139151246879
11425,Frequent_Non_Redeemers,1,191.8,0.17998938805650785
11426,Engaged_Redeemers,0,205.1,0.3934739055150519
11427,Frequent_Non_Redeemers,1,203.3,0.20607806439125984
11428,Frequent_Non_Redeemers,1,179.4,0.25268046730121113
11429,Frequent_Non_Redeemers,1,194.0,0.33045762083876734
11430,Engaged_Redeemers,0,150.0,0.6040906286674091
11431,Frequent_Non_Redeemers,1,195.6,0.16824392995752638
11432,Occasional_Flyers,2,8.0,0.0
11433,Frequent_Non_Redeemers,1,253.7,0.2141021600285038
11434,Frequent_Non_Redeemers,1,234.8,0.3036687376157362
11435,Frequent_Non_Redeemers,1,199.2,0.0
11436,Frequent_Non_Redeemers,1,210.1,0.3021677017917192
11438,Frequent_Non_Redeemers,1,304.3,0.14829469395834588
11439,Engaged_Redeemers,0,232.8,0.39653022780967523
11440,Occasional_Flyers,2,56.0,0.0
11441,Occasional_Flyers,2,27.0,0.0
11443,Frequent_Non_Redeemers,1,218.1,0.08695155755434472
11445,Frequent_Non_Redeemers,1,169.1,0.1363276271668431
11446,Frequent_Non_Redeemers,1,209.1,0.10306277571675765
11447,Engaged_Redeemers,0,201.3,0.6274296693742589
11448,Frequent_Non_Redeemers,1,123.3,0.0
11449,Engaged_Redeemers,0,223.1,0.3780844016526427
11451,Frequent_Non_Redeemers,1,173.0,0.23151918072469127
11452,Engaged_Redeemers,0,179.4,0.5168665765607418
11453,Engaged_Redeemers,0,204.8,0.41607771712323266
11454,Engaged_Redeemers,0,231.5,0.5488379557775036
11455,Frequent_Non_Redeemers,1,217.7,0.13247122015236426
11456,Frequent_Non_Redeemers,1,224.3,0.19737406635254665
11457,Occasional_Flyers,2,1.0,1.0
11459,Occasional_Flyers,2,34.0,0.0
11460,Frequent_Non_Redeemers,1,205.4,0.0
11461,Occasional_Flyers,2,16.0,0.0
11462,Engaged_Redeemers,0,191.1,0.7269785218326863
11463,Frequent_Non_Redeemers,1,136.1,0.2604486299392494
11465,Occasional_Flyers,2,31.0,0.0
11466,Frequent_Non_Redeemers,1,120.8,0.24707485547955535
11467,Engaged_Redeemers,0,209.3,0.6257116319022858
11468,Engaged_Redeemers,0,240.1,0.4619995688111718
11470,Frequent_Non_Redeemers,1,154.7,0.1254305712055662
11471,Engaged_Redeemers,0,178.5,0.36953622514761275
11472,Engaged_Redeemers,0,66.0,0.5860451480504251
11473,Engaged_Redeemers,0,83.0,0.9097513271863649
11474,Frequent_Non_Redeemers,1,160.9,0.08817170497017819
11476,Engaged_Redeemers,0,214.9,0.5791664493532638
11477,Frequent_Non_Redeemers,1,154.6,0.20286947272433153
11478,Occasional_Flyers,2,50.0,0.0
11480,Engaged_Redeemers,0,139.5,0.5016313833318296
11481,Frequent_Non_Redeemers,1,236.7,0.2280830650618987
11482,Frequent_Non_Redeemers,1,104.5,0.14134596553769652
11483,Frequent_Non_Redeemers,1,228.2,0.2838160788640875
11484,Occasional_Flyers,2,27.0,0.3444249250800868
11486,Engaged_Redeemers,0,181.0,0.5437661204436934
11487,Frequent_Non_Redeemers,1,175.8,0.12565023050238017
11488,Frequent_Non_Redeemers,1,179.3,0.0
11490,Engaged_Redeemers,0,76.9,0.31694243335715244
11493,Occasional_Flyers,2,8.0,0.0
11494,Engaged_Redeemers,0,154.6,0.4781700107445958
11495,Engaged_Redeemers,0,209.4,0.5105659471558324
11496,Frequent_Non_Redeemers,1,136.9,0.0
11498,Frequent_Non_Redeemers,1,147.0,0.0
11499,Engaged_Redeemers,0,238.6,0.542001668788451
11500,Frequent_Non_Redeemers,1,227.2,0.2509117690557282
11501,Frequent_Non_Redeemers,1,185.6,0.0
11502,Frequent_Non_Redeemers,1,122.5,0.19540277957089944
11503,Frequent_Non_Redeemers,1,184.5,0.0
11505,Engaged_Redeemers,0,184.2,0.4461173470564581
11506,Engaged_Redeemers,0,42.8,0.664437862226383
11507,Engaged_Redeemers,0,208.9,0.7806092637540146
11509,Frequent_Non_Redeemers,1,167.5,0.2267460112276555
11511,Engaged_Redeemers,0,152.6,0.5726466840187098
11512,Frequent_Non_Redeemers,1,164.6,0.0
11513,Frequent_Non_Redeemers,1,199.3,0.16432048569991398
11514,Frequent_Non_Redeemers,1,178.4,0.2135486925151109
11515,Frequent_Non_Redeemers,1,140.5,0.0
11516,Engaged_Redeemers,0,166.4,0.6941689353950768
11517,Engaged_Redeemers,0,77.0,0.39824495892457057
11518,Frequent_Non_Redeemers,1,260.4,0.0
11519,Frequent_Non_Redeemers,1,200.4,0.13984047326254442
11520,Frequent_Non_Redeemers,1,159.5,0.18812288391145718
11521,Engaged_Redeemers,0,196.7,0.5511693949325257
11522,Engaged_Redeemers,0,260.4,0.4264007673862316
11523,Engaged_Redeemers,0,152.5,0.5608938193594876
11524,Occasional_Flyers,2,31.0,0.5885929357266937
11525,Frequent_Non_Redeemers,1,235.5,0.0
11526,Engaged_Redeemers,0,78.3,0.7284355948824787
11528,Occasional_Flyers,2,24.0,0.0
11529,Frequent_Non_Redeemers,1,144.6,0.0
11530,Engaged_Redeemers,0,236.4,0.4175393494975312
11531,Engaged_Redeemers,0,195.6,0.5090622875852805
11532,Frequent_Non_Redeemers,1,196.6,0.10365926777429518
11533,Occasional_Flyers,2,66.0,0.0
11534,Occasional_Flyers,2,68.0,0.0
11535,Frequent_Non_Redeemers,1,231.2,0.2713022578388689
11536,Frequent_Non_Redeemers,1,253.9,0.12998517672535193
11537,Engaged_Redeemers,0,169.0,0.4074278125469293
11538,Engaged_Redeemers,0,197.7,0.7459432628996377
11540,Engaged_Redeemers,0,141.7,0.5156822752492476
11541,Occasional_Flyers,2,34.0,0.0
11542,Engaged_Redeemers,0,67.4,0.3898316274289235
11543,Frequent_Non_Redeemers,1,121.8,0.0
11544,Frequent_Non_Redeemers,1,119.6,0.0
11545,Frequent_Non_Redeemers,1,168.9,0.0
11547,Engaged_Redeemers,0,234.5,0.46331350886813943
11548,Engaged_Redeemers,0,198.8,0.38896325404557863
11549,Frequent_Non_Redeemers,1,196.2,0.24560231287003273
11551,Engaged_Redeemers,0,156.8,0.4020300172421336
11552,Frequent_Non_Redeemers,1,175.6,0.2238966267480498
11553,Frequent_Non_Redeemers,1,236.2,0.0
11554,Engaged_Redeemers,0,171.0,0.57827554574942
11555,Frequent_Non_Redeemers,1,85.5,0.0
11556,Occasional_Flyers,2,22.0,0.0
11557,Frequent_Non_Redeemers,1,187.5,0.0
11558,Frequent_Non_Redeemers,1,216.9,0.20573034256355183
11559,Engaged_Redeemers,0,222.8,0.5112053402505531
11561,Frequent_Non_Redeemers,1,244.1,0.14074664548632293
11563,Frequent_Non_Redeemers,1,221.6,0.1280810363423027
11564,Frequent_Non_Redeemers,1,164.1,0.09680308251384319
11565,Engaged_Redeemers,0,207.4,0.5142326041600347
11566,Engaged_Redeemers,0,214.2,0.7426449722879856
11567,Frequent_Non_Redeemers,1,220.6,0.09016465309305179
11569,Engaged_Redeemers,0,217.7,0.6505033245374258
11570,Frequent_Non_Redeemers,1,183.2,0.2509651669672033
11571,Frequent_Non_Redeemers,1,97.0,0.0
11572,Engaged_Redeemers,0,159.4,0.9051187520618769
11573,Frequent_Non_Redeemers,1,139.0,0.14300950631792328
11575,Engaged_Redeemers,0,224.7,0.4484377916509441
11576,Engaged_Redeemers,0,216.5,0.35164183258324516
11577,Frequent_Non_Redeemers,1,212.9,0.3215827209643953
11579,Occasional_Flyers,2,66.0,0.0
11581,Frequent_Non_Redeemers,1,207.0,0.0
11582,Frequent_Non_Redeemers,1,227.4,0.14539934866850188
11584,Engaged_Redeemers,0,218.0,0.47934868194824404
11585,Frequent_Non_Redeemers,1,95.3,0.0
11586,Engaged_Redeemers,0,198.1,0.7859234111102584
11588,Frequent_Non_Redeemers,1,193.1,0.30046941374045605
11589,Engaged_Redeemers,0,217.4,0.8260877751209685
11592,Engaged_Redeemers,0,231.5,0.4043296614470741
11594,Frequent_Non_Redeemers,1,165.8,0.11517996661546816
11598,Frequent_Non_Redeemers,1,142.9,0.252433453061756
11599,Engaged_Redeemers,0,150.6,0.426166234473879
11600,Occasional_Flyers,2,22.0,0.0
11601,Engaged_Redeemers,0,216.3,0.46670647745539046
11602,Frequent_Non_Redeemers,1,218.5,0.13513122042407005
11603,Occasional_Flyers,2,56.0,0.0
11604,Frequent_Non_Redeemers,1,217.1,0.07995278871692826
11605,Frequent_Non_Redeemers,1,119.4,0.10656974253063645
11606,Engaged_Redeemers,0,138.1,0.6973370306532803
11607,Engaged_Redeemers,0,50.6,0.6036964119469499
11608,Engaged_Redeemers,0,230.5,0.4366930855649425
11609,Engaged_Redeemers,0,26.0,1.0
11610,Frequent_Non_Redeemers,1,271.6,0.0
11612,Frequent_Non_Redeemers,1,69.9,0.21016495114850461
11613,Engaged_Redeemers,0,190.3,0.37497146020813643
11614,Engaged_Redeemers,0,166.7,0.4610794394518524
11616,Engaged_Redeemers,0,101.8,0.7108666595633052
11617,Frequent_Non_Redeemers,1,198.0,0.0
11618,Engaged_Redeemers,0,202.1,0.42299555077994855
11620,Engaged_Redeemers,0,198.1,0.34582550983774785
11621,Frequent_Non_Redeemers,1,124.7,0.12605703232469395
11622,Frequent_Non_Redeemers,1,172.9,0.08779873658170252
11623,Engaged_Redeemers,0,195.8,0.3406528713765778
11625,Frequent_Non_Redeemers,1,247.2,0.18055969359074464
11626,Frequent_Non_Redeemers,1,251.70000000000002,0.16036489695928946
11627,Engaged_Redeemers,0,248.2,0.4351389667205431
11628,Engaged_Redeemers,0,245.4,0.5402433920059325
11629,Frequent_Non_Redeemers,1,212.3,0.21502167100377215
11630,Frequent_Non_Redeemers,1,72.0,0.15957106274007682
11631,Engaged_Redeemers,0,45.0,1.0
11632,Frequent_Non_Redeemers,1,167.8,0.3187933068446067
11633,Occasional_Flyers,2,42.0,0.4071637426900585
11634,Frequent_Non_Redeemers,1,244.6,0.09743195727001012
11635,Engaged_Redeemers,0,84.5,0.6520339001622931
11636,Occasional_Flyers,2,21.0,0.0
11637,Engaged_Redeemers,0,191.5,0.5096230373208971
11638,Frequent_Non_Redeemers,1,273.8,0.12337581685816575
11639,Frequent_Non_Redeemers,1,99.0,0.0
11640,Engaged_Redeemers,0,168.8,0.43371953916365963
11641,Frequent_Non_Redeemers,1,152.5,0.2886656001618016
11642,Frequent_Non_Redeemers,1,264.9,0.24262897518473714
11643,Engaged_Redeemers,0,196.2,0.5599862431429677
11644,Occasional_Flyers,2,54.0,0.0
11645,Engaged_Redeemers,0,204.0,0.6712347695043801
11646,Occasional_Flyers,2,43.0,0.0
11647,Frequent_Non_Redeemers,1,207.7,0.0
11649,Engaged_Redeemers,0,134.8,0.5543002613786707
11650,Engaged_Redeemers,0,220.8,0.413378324747682
11651,Frequent_Non_Redeemers,1,196.0,0.32745938916532075
11652,Occasional_Flyers,2,25.0,0.0
11653,Frequent_Non_Redeemers,1,253.29999999999998,0.32086928197375786
11654,Frequent_Non_Redeemers,1,215.7,0.18609474113001812
11655,Engaged_Redeemers,0,175.3,0.5388370523711065
11656,Frequent_Non_Redeemers,1,177.8,0.16725600028999826
11657,Occasional_Flyers,2,31.0,0.0
11658,Engaged_Redeemers,0,179.7,0.3549988202625685
11659,Engaged_Redeemers,0,167.2,0.8625982206004751
11660,Engaged_Redeemers,0,181.9,0.7569103355893257
11662,Occasional_Flyers,2,31.0,0.40716818642350555
11665,Engaged_Redeemers,0,163.9,0.3469775779177719
11666,Engaged_Redeemers,0,147.1,0.433715459963655
11667,Engaged_Redeemers,0,186.4,0.8668822849771863
11668,Engaged_Redeemers,0,188.4,0.586684470571424
11669,Engaged_Redeemers,0,79.0,0.9579301075268817
11670,Engaged_Redeemers,0,281.2,0.5201291054598001
11671,Engaged_Redeemers,0,77.6,0.5224111992221042
11673,Frequent_Non_Redeemers,1,102.0,0.22076018399422265
11674,Engaged_Redeemers,0,193.2,0.5384432359668095
11675,Frequent_Non_Redeemers,1,227.9,0.23127613253225074
11677,Occasional_Flyers,2,63.0,0.0
11678,Engaged_Redeemers,0,239.6,0.39023282007637383
11680,Occasional_Flyers,2,21.0,0.755937439660166
11681,Engaged_Redeemers,0,200.2,0.4153454096569931
11683,Frequent_Non_Redeemers,1,194.3,0.0
11684,Frequent_Non_Redeemers,1,198.7,0.25770940851569957
11685,Frequent_Non_Redeemers,1,232.5,0.19115021535157062
11686,Engaged_Redeemers,0,217.7,0.45816832378943056
11687,Frequent_Non_Redeemers,1,225.8,0.0
11689,Engaged_Redeemers,0,208.7,0.663915931380068
11690,Engaged_Redeemers,0,227.9,0.9611731876146482
11691,Engaged_Redeemers,0,177.7,0.40778540555330395
11692,Occasional_Flyers,2,2.0,0.0
11693,Engaged_Redeemers,0,223.2,0.5848284865467235
11694,Frequent_Non_Redeemers,1,193.4,0.0
11695,Engaged_Redeemers,0,40.0,0.5094339622641509
11696,Engaged_Redeemers,0,94.4,0.5693625497845407
11697,Engaged_Redeemers,0,124.8,0.7235889503802202
11698,Frequent_Non_Redeemers,1,191.4,0.32648641658018474
11699,Frequent_Non_Redeemers,1,166.4,0.07809956898110713
11702,Frequent_Non_Redeemers,1,132.1,0.0
11703,Frequent_Non_Redeemers,1,200.4,0.200605113427982
11704,Engaged_Redeemers,0,168.5,0.4345179187527125
11705,Frequent_Non_Redeemers,1,189.2,0.24153523209643515
11706,Engaged_Redeemers,0,226.9,0.38337709039078177
11707,Engaged_Redeemers,0,103.4,0.9373671598856338
11708,Engaged_Redeemers,0,159.1,0.6367134346869021
11709,Occasional_Flyers,2,16.0,0.0
11710,Occasional_Flyers,2,63.0,0.1765332701870708
11711,Frequent_Non_Redeemers,1,176.0,0.0
11712,Frequent_Non_Redeemers,1,217.8,0.0
11714,Frequent_Non_Redeemers,1,227.1,0.16934614589041883
11715,Frequent_Non_Redeemers,1,223.9,0.182734129903637
11716,Engaged_Redeemers,0,198.0,0.5296116663679581
11717,Engaged_Redeemers,0,218.7,0.4947454444213148
11718,Frequent_Non_Redeemers,1,143.7,0.13454006431247775
11720,Engaged_Redeemers,0,166.2,0.5116246937413279
11721,Frequent_Non_Redeemers,1,255.3,0.0
11722,Frequent_Non_Redeemers,1,249.9,0.2066800087155738
11724,Engaged_Redeemers,0,191.1,0.3429062030847385
11726,Frequent_Non_Redeemers,1,175.5,0.26686599563250757
11727,Frequent_Non_Redeemers,1,181.9,0.06740061198466668
11728,Frequent_Non_Redeemers,1,122.2,0.0
11729,Frequent_Non_Redeemers,1,99.0,0.0
11730,Frequent_Non_Redeemers,1,131.9,0.2607973230529497
11731,Engaged_Redeemers,0,209.2,0.8506157042872867
11733,Engaged_Redeemers,0,211.0,0.6815218348947167
11734,Frequent_Non_Redeemers,1,268.2,0.0
11736,Frequent_Non_Redeemers,1,181.8,0.12573864149037617
11737,Engaged_Redeemers,0,267.3,0.7630722640418852
11738,Engaged_Redeemers,0,199.6,0.6848847750664281
11739,Frequent_Non_Redeemers,1,208.0,0.13981029149488172
11740,Frequent_Non_Redeemers,1,170.7,0.21453546481562288
11741,Engaged_Redeemers,0,210.6,0.5912116877379118
11742,Engaged_Redeemers,0,200.5,0.7725386714405433
11743,Occasional_Flyers,2,13.0,0.0
11744,Engaged_Redeemers,0,164.1,0.9051457729642052
11745,Occasional_Flyers,2,39.0,0.4678128231644261
11746,Engaged_Redeemers,0,72.6,0.4103864573744747
11748,Engaged_Redeemers,0,156.5,0.5292933367737285
11749,Frequent_Non_Redeemers,1,191.6,0.1751794507255009
11750,Engaged_Redeemers,0,174.9,0.7955441140041027
11752,Frequent_Non_Redeemers,1,203.0,0.11623304593050475
11753,Engaged_Redeemers,0,132.7,0.45803969272666045
11754,Engaged_Redeemers,0,166.9,0.33315876358201657
11755,Frequent_Non_Redeemers,1,199.7,0.0
11756,Occasional_Flyers,2,44.0,0.0
11757,Frequent_Non_Redeemers,1,204.8,0.17242873778213422
11758,Frequent_Non_Redeemers,1,225.3,0.277233739662166
11759,Frequent_Non_Redeemers,1,145.3,0.0
11762,Frequent_Non_Redeemers,1,85.0,0.22552318855820802
11763,Engaged_Redeemers,0,240.2,0.4532087930842091
11764,Frequent_Non_Redeemers,1,191.5,0.25912600300500127
11765,Frequent_Non_Redeemers,1,315.7,0.10553426634983744
11767,Frequent_Non_Redeemers,1,231.6,0.1657092309508963
11768,Frequent_Non_Redeemers,1,265.3,0.04163022417298006
11769,Occasional_Flyers,2,2.0,0.0
11770,Frequent_Non_Redeemers,1,162.6,0.19826743078278247
11771,Frequent_Non_Redeemers,1,206.2,0.19384483926809698
11772,Engaged_Redeemers,0,170.7,0.44775375985762306
11773,Frequent_Non_Redeemers,1,88.8,0.22441179693435026
11774,Frequent_Non_Redeemers,1,169.3,0.09487157794560917
11775,Frequent_Non_Redeemers,1,197.3,0.1716304884645234
11776,Frequent_Non_Redeemers,1,178.4,0.20818667398125187
11777,Engaged_Redeemers,0,147.1,0.33037830872588847
11780,Frequent_Non_Redeemers,1,231.6,0.25021689961020566
11781,Engaged_Redeemers,0,261.1,0.5358276808716387
11782,Frequent_Non_Redeemers,1,223.6,0.1841511268454681
11783,Engaged_Redeemers,0,193.3,1.0
11784,Frequent_Non_Redeemers,1,182.4,0.0
11786,Engaged_Redeemers,0,170.9,0.6205080144894644
11788,Frequent_Non_Redeemers,1,177.3,0.16607480994764273
11789,Frequent_Non_Redeemers,1,207.6,0.23298547451764867
11791,Engaged_Redeemers,0,175.3,0.40853151795397996
11792,Engaged_Redeemers,0,198.8,0.4308460563122677
11794,Frequent_Non_Redeemers,1,162.9,0.28411508738241087
11796,Engaged_Redeemers,0,188.1,0.50009624531546
11797,Engaged_Redeemers,0,167.2,0.6180589188948831
11798,Frequent_Non_Redeemers,1,156.2,0.11010215524600413
11799,Frequent_Non_Redeemers,1,86.7,0.17667373069522865
11800,Frequent_Non_Redeemers,1,244.8,0.185226577168284
11802,Occasional_Flyers,2,29.0,0.0
11803,Frequent_Non_Redeemers,1,187.4,0.12873479499232304
11805,Engaged_Redeemers,0,43.3,0.6672916250118819
11806,Engaged_Redeemers,0,188.3,0.4276232062082151
11807,Occasional_Flyers,2,11.0,0.0
11810,Engaged_Redeemers,0,156.2,0.9287445874276627
11811,Engaged_Redeemers,0,197.7,0.5610867240562699
11812,Occasional_Flyers,2,27.0,0.0
11815,Engaged_Redeemers,0,218.2,0.3862622486829463
11816,Engaged_Redeemers,0,241.3,0.4473248331365356
11817,Engaged_Redeemers,0,192.7,0.8784354570372829
11818,Frequent_Non_Redeemers,1,180.5,0.0845092488629958
11819,Frequent_Non_Redeemers,1,119.3,0.17921249738560815
11820,Engaged_Redeemers,0,208.3,0.4882407071502517
11821,Occasional_Flyers,2,69.4,0.0
11823,Engaged_Redeemers,0,96.2,0.8238666214643566
11824,Frequent_Non_Redeemers,1,241.3,0.0
11825,Engaged_Redeemers,0,127.9,0.4107098703572459
11827,Engaged_Redeemers,0,216.0,0.4563681217411221
11828,Frequent_Non_Redeemers,1,109.0,0.0
11829,Frequent_Non_Redeemers,1,181.9,0.15529040446311315
11830,Engaged_Redeemers,0,194.7,0.3427858556153758
11831,Frequent_Non_Redeemers,1,162.4,0.3091165625152041
11832,Engaged_Redeemers,0,261.8,0.5470494105778555
11833,Engaged_Redeemers,0,198.2,0.6298427818570704
11834,Engaged_Redeemers,0,228.7,0.3677911016369661
11836,Occasional_Flyers,2,34.0,0.0
11837,Engaged_Redeemers,0,178.9,0.5839174420270145
11838,Frequent_Non_Redeemers,1,251.5,0.0
11839,Occasional_Flyers,2,59.7,0.0
11841,Frequent_Non_Redeemers,1,243.7,0.08572566553919496
11842,Frequent_Non_Redeemers,1,67.7,0.12562502220705787
